2020-08-06 22:38:54 status half-installed libunistring2:arm64 0.9.9-0ubuntu1
2020-08-06 22:38:54 status unpacked libunistring2:arm64 0.9.9-0ubuntu1
2020-08-06 22:38:54 status unpacked libunistring2:arm64 0.9.9-0ubuntu1
2020-08-06 22:38:54 install ubuntu-keyring:all <none> 2018.02.28
2020-08-06 22:38:54 status half-installed ubuntu-keyring:all 2018.02.28
2020-08-06 22:38:55 status unpacked ubuntu-keyring:all 2018.02.28
2020-08-06 22:38:55 status unpacked ubuntu-keyring:all 2018.02.28
2020-08-06 22:38:55 trigproc libc-bin:arm64 2.27-3ubuntu1 <none>
2020-08-06 22:38:55 status half-configured libc-bin:arm64 2.27-3ubuntu1
2020-08-06 22:38:55 status installed libc-bin:arm64 2.27-3ubuntu1
2020-08-06 22:38:55 startup packages configure
2020-08-06 22:38:55 configure libunistring2:arm64 0.9.9-0ubuntu1 <none>
2020-08-06 22:38:55 status triggers-pending libc-bin:arm64 2.27-3ubuntu1
2020-08-06 22:38:55 status unpacked libunistring2:arm64 0.9.9-0ubuntu1
2020-08-06 22:38:55 status half-configured libunistring2:arm64 0.9.9-0ubuntu1
2020-08-06 22:38:55 status installed libunistring2:arm64 0.9.9-0ubuntu1
2020-08-06 22:38:55 configure libnettle6:arm64 3.4-1 <none>
2020-08-06 22:38:55 status unpacked libnettle6:arm64 3.4-1
2020-08-06 22:38:55 status half-configured libnettle6:arm64 3.4-1
2020-08-06 22:38:55 status installed libnettle6:arm64 3.4-1
2020-08-06 22:38:55 configure libidn2-0:arm64 2.0.4-1.1build2 <none>
2020-08-06 22:38:55 status unpacked libidn2-0:arm64 2.0.4-1.1build2
2020-08-06 22:38:55 status half-configured libidn2-0:arm64 2.0.4-1.1build2
2020-08-06 22:38:55 status installed libidn2-0:arm64 2.0.4-1.1build2
2020-08-06 22:38:55 configure gpgv:arm64 2.2.4-1ubuntu1 <none>
2020-08-06 22:38:55 status unpacked gpgv:arm64 2.2.4-1ubuntu1
2020-08-06 22:38:55 status half-configured gpgv:arm64 2.2.4-1ubuntu1
2020-08-06 22:38:55 status installed gpgv:arm64 2.2.4-1ubuntu1
2020-08-06 22:38:55 configure libtasn1-6:arm64 4.13-2 <none>
2020-08-06 22:38:55 status unpacked libtasn1-6:arm64 4.13-2
2020-08-06 22:38:55 status half-configured libtasn1-6:arm64 4.13-2
2020-08-06 22:38:55 status installed libtasn1-6:arm64 4.13-2
2020-08-06 22:38:55 configure bzip2:arm64 1.0.6-8.1 <none>
2020-08-06 22:38:55 status unpacked bzip2:arm64 1.0.6-8.1
2020-08-06 22:38:55 status half-configured bzip2:arm64 1.0.6-8.1
2020-08-06 22:38:55 status installed bzip2:arm64 1.0.6-8.1
2020-08-06 22:38:55 configure libgmp10:arm64 2:6.1.2+dfsg-2 <none>
2020-08-06 22:38:55 status unpacked libgmp10:arm64 2:6.1.2+dfsg-2
2020-08-06 22:38:55 status half-configured libgmp10:arm64 2:6.1.2+dfsg-2
2020-08-06 22:38:55 status installed libgmp10:arm64 2:6.1.2+dfsg-2
2020-08-06 22:38:55 configure libseccomp2:arm64 2.3.1-2.1ubuntu4 <none>
2020-08-06 22:38:55 status unpacked libseccomp2:arm64 2.3.1-2.1ubuntu4
2020-08-06 22:38:55 status half-configured libseccomp2:arm64 2.3.1-2.1ubuntu4
2020-08-06 22:38:55 status installed libseccomp2:arm64 2.3.1-2.1ubuntu4
2020-08-06 22:38:55 configure libstdc++6:arm64 8-20180414-1ubuntu2 <none>
2020-08-06 22:38:55 status unpacked libstdc++6:arm64 8-20180414-1ubuntu2
2020-08-06 22:38:55 status half-configured libstdc++6:arm64 8-20180414-1ubuntu2
2020-08-06 22:38:55 status installed libstdc++6:arm64 8-20180414-1ubuntu2
2020-08-06 22:38:55 configure libffi6:arm64 3.2.1-8 <none>
2020-08-06 22:38:55 status unpacked libffi6:arm64 3.2.1-8
2020-08-06 22:38:55 status half-configured libffi6:arm64 3.2.1-8
2020-08-06 22:38:55 status installed libffi6:arm64 3.2.1-8
2020-08-06 22:38:55 configure adduser:all 3.116ubuntu1 <none>
2020-08-06 22:38:55 status unpacked adduser:all 3.116ubuntu1
2020-08-06 22:38:55 status unpacked adduser:all 3.116ubuntu1
2020-08-06 22:38:55 status half-configured adduser:all 3.116ubuntu1
2020-08-06 22:38:55 status installed adduser:all 3.116ubuntu1
2020-08-06 22:38:55 configure ubuntu-keyring:all 2018.02.28 <none>
2020-08-06 22:38:55 status unpacked ubuntu-keyring:all 2018.02.28
2020-08-06 22:38:55 status half-configured ubuntu-keyring:all 2018.02.28
2020-08-06 22:38:55 status installed ubuntu-keyring:all 2018.02.28
2020-08-06 22:38:55 configure libapt-pkg5.0:arm64 1.6.1 <none>
2020-08-06 22:38:55 status unpacked libapt-pkg5.0:arm64 1.6.1
2020-08-06 22:38:55 status half-configured libapt-pkg5.0:arm64 1.6.1
2020-08-06 22:38:55 status installed libapt-pkg5.0:arm64 1.6.1
2020-08-06 22:38:55 configure libhogweed4:arm64 3.4-1 <none>
2020-08-06 22:38:55 status unpacked libhogweed4:arm64 3.4-1
2020-08-06 22:38:55 status half-configured libhogweed4:arm64 3.4-1
2020-08-06 22:38:55 status installed libhogweed4:arm64 3.4-1
2020-08-06 22:38:55 configure libp11-kit0:arm64 0.23.9-2 <none>
2020-08-06 22:38:55 status unpacked libp11-kit0:arm64 0.23.9-2
2020-08-06 22:38:56 status half-configured libp11-kit0:arm64 0.23.9-2
2020-08-06 22:38:56 status installed libp11-kit0:arm64 0.23.9-2
2020-08-06 22:38:56 configure libgnutls30:arm64 3.5.18-1ubuntu1 <none>
2020-08-06 22:38:56 status unpacked libgnutls30:arm64 3.5.18-1ubuntu1
2020-08-06 22:38:56 status half-configured libgnutls30:arm64 3.5.18-1ubuntu1
2020-08-06 22:38:56 status installed libgnutls30:arm64 3.5.18-1ubuntu1
2020-08-06 22:38:56 configure apt:arm64 1.6.1 <none>
2020-08-06 22:38:56 status unpacked apt:arm64 1.6.1
2020-08-06 22:38:56 status unpacked apt:arm64 1.6.1
2020-08-06 22:38:56 status unpacked apt:arm64 1.6.1
2020-08-06 22:38:56 status unpacked apt:arm64 1.6.1
2020-08-06 22:38:56 status unpacked apt:arm64 1.6.1
2020-08-06 22:38:56 status unpacked apt:arm64 1.6.1
2020-08-06 22:38:56 status half-configured apt:arm64 1.6.1
2020-08-06 22:38:57 status installed apt:arm64 1.6.1
2020-08-06 22:38:57 trigproc libc-bin:arm64 2.27-3ubuntu1 <none>
2020-08-06 22:38:57 status half-configured libc-bin:arm64 2.27-3ubuntu1
2020-08-06 22:38:57 status installed libc-bin:arm64 2.27-3ubuntu1
2020-08-06 22:39:13 startup archives unpack
2020-08-06 22:39:13 upgrade libc6:arm64 2.27-3ubuntu1 2.27-3ubuntu1
2020-08-06 22:39:13 status triggers-pending libc-bin:arm64 2.27-3ubuntu1
2020-08-06 22:39:13 status half-configured libc6:arm64 2.27-3ubuntu1
2020-08-06 22:39:13 status unpacked libc6:arm64 2.27-3ubuntu1
2020-08-06 22:39:13 status half-installed libc6:arm64 2.27-3ubuntu1
2020-08-06 22:39:15 status half-installed libc6:arm64 2.27-3ubuntu1
2020-08-06 22:39:15 status unpacked libc6:arm64 2.27-3ubuntu1
2020-08-06 22:39:15 status unpacked libc6:arm64 2.27-3ubuntu1
2020-08-06 22:39:15 upgrade libgcc1:arm64 1:8-20180414-1ubuntu2 1:8-20180414-1ubuntu2
2020-08-06 22:39:15 status half-configured libgcc1:arm64 1:8-20180414-1ubuntu2
2020-08-06 22:39:15 status unpacked libgcc1:arm64 1:8-20180414-1ubuntu2
2020-08-06 22:39:15 status half-installed libgcc1:arm64 1:8-20180414-1ubuntu2
2020-08-06 22:39:15 status half-installed libgcc1:arm64 1:8-20180414-1ubuntu2
2020-08-06 22:39:15 status unpacked libgcc1:arm64 1:8-20180414-1ubuntu2
2020-08-06 22:39:15 status unpacked libgcc1:arm64 1:8-20180414-1ubuntu2
2020-08-06 22:39:15 upgrade gcc-8-base:arm64 8-20180414-1ubuntu2 8-20180414-1ubuntu2
2020-08-06 22:39:15 status half-configured gcc-8-base:arm64 8-20180414-1ubuntu2
2020-08-06 22:39:15 status unpacked gcc-8-base:arm64 8-20180414-1ubuntu2
2020-08-06 22:39:15 status half-installed gcc-8-base:arm64 8-20180414-1ubuntu2
2020-08-06 22:39:15 status half-installed gcc-8-base:arm64 8-20180414-1ubuntu2
2020-08-06 22:39:15 status unpacked gcc-8-base:arm64 8-20180414-1ubuntu2
2020-08-06 22:39:15 status unpacked gcc-8-base:arm64 8-20180414-1ubuntu2
2020-08-06 22:39:17 startup packages configure
2020-08-06 22:39:17 configure gcc-8-base:arm64 8-20180414-1ubuntu2 <none>
2020-08-06 22:39:17 status unpacked gcc-8-base:arm64 8-20180414-1ubuntu2
2020-08-06 22:39:17 status half-configured gcc-8-base:arm64 8-20180414-1ubuntu2
2020-08-06 22:39:17 status installed gcc-8-base:arm64 8-20180414-1ubuntu2
2020-08-06 22:39:17 configure libgcc1:arm64 1:8-20180414-1ubuntu2 <none>
2020-08-06 22:39:17 status unpacked libgcc1:arm64 1:8-20180414-1ubuntu2
2020-08-06 22:39:17 status half-configured libgcc1:arm64 1:8-20180414-1ubuntu2
2020-08-06 22:39:17 status installed libgcc1:arm64 1:8-20180414-1ubuntu2
2020-08-06 22:39:17 configure libc6:arm64 2.27-3ubuntu1 <none>
2020-08-06 22:39:17 status unpacked libc6:arm64 2.27-3ubuntu1
2020-08-06 22:39:17 status unpacked libc6:arm64 2.27-3ubuntu1
2020-08-06 22:39:17 status half-configured libc6:arm64 2.27-3ubuntu1
2020-08-06 22:39:18 status installed libc6:arm64 2.27-3ubuntu1
2020-08-06 22:39:20 startup archives unpack
2020-08-06 22:39:20 upgrade mawk:arm64 1.3.3-17ubuntu3 1.3.3-17ubuntu3
2020-08-06 22:39:20 status half-configured mawk:arm64 1.3.3-17ubuntu3
2020-08-06 22:39:20 status unpacked mawk:arm64 1.3.3-17ubuntu3
2020-08-06 22:39:20 status half-installed mawk:arm64 1.3.3-17ubuntu3
2020-08-06 22:39:20 status half-installed mawk:arm64 1.3.3-17ubuntu3
2020-08-06 22:39:20 status unpacked mawk:arm64 1.3.3-17ubuntu3
2020-08-06 22:39:20 status unpacked mawk:arm64 1.3.3-17ubuntu3
2020-08-06 22:39:21 startup packages configure
2020-08-06 22:39:21 configure mawk:arm64 1.3.3-17ubuntu3 <none>
2020-08-06 22:39:21 status unpacked mawk:arm64 1.3.3-17ubuntu3
2020-08-06 22:39:21 status half-configured mawk:arm64 1.3.3-17ubuntu3
2020-08-06 22:39:21 status installed mawk:arm64 1.3.3-17ubuntu3
2020-08-06 22:39:22 startup archives unpack
2020-08-06 22:39:22 upgrade base-files:arm64 10.1ubuntu2 10.1ubuntu2
2020-08-06 22:39:22 status half-configured base-files:arm64 10.1ubuntu2
2020-08-06 22:39:22 status unpacked base-files:arm64 10.1ubuntu2
2020-08-06 22:39:22 status half-installed base-files:arm64 10.1ubuntu2
2020-08-06 22:39:23 status half-installed base-files:arm64 10.1ubuntu2
2020-08-06 22:39:23 status unpacked base-files:arm64 10.1ubuntu2
2020-08-06 22:39:23 status unpacked base-files:arm64 10.1ubuntu2
2020-08-06 22:39:24 startup packages configure
2020-08-06 22:39:24 configure base-files:arm64 10.1ubuntu2 <none>
2020-08-06 22:39:24 status unpacked base-files:arm64 10.1ubuntu2
2020-08-06 22:39:24 status unpacked base-files:arm64 10.1ubuntu2
2020-08-06 22:39:24 status unpacked base-files:arm64 10.1ubuntu2
2020-08-06 22:39:24 status unpacked base-files:arm64 10.1ubuntu2
2020-08-06 22:39:24 status unpacked base-files:arm64 10.1ubuntu2
2020-08-06 22:39:24 status unpacked base-files:arm64 10.1ubuntu2
2020-08-06 22:39:24 status unpacked base-files:arm64 10.1ubuntu2
2020-08-06 22:39:24 status unpacked base-files:arm64 10.1ubuntu2
2020-08-06 22:39:24 status unpacked base-files:arm64 10.1ubuntu2
2020-08-06 22:39:24 status unpacked base-files:arm64 10.1ubuntu2
2020-08-06 22:39:24 status unpacked base-files:arm64 10.1ubuntu2
2020-08-06 22:39:24 status unpacked base-files:arm64 10.1ubuntu2
2020-08-06 22:39:24 status unpacked base-files:arm64 10.1ubuntu2
2020-08-06 22:39:24 status half-configured base-files:arm64 10.1ubuntu2
2020-08-06 22:39:24 status installed base-files:arm64 10.1ubuntu2
2020-08-06 22:39:26 startup archives unpack
2020-08-06 22:39:26 upgrade libtinfo5:arm64 6.1-1ubuntu1 6.1-1ubuntu1
2020-08-06 22:39:26 status half-configured libtinfo5:arm64 6.1-1ubuntu1
2020-08-06 22:39:26 status unpacked libtinfo5:arm64 6.1-1ubuntu1
2020-08-06 22:39:26 status half-installed libtinfo5:arm64 6.1-1ubuntu1
2020-08-06 22:39:26 status half-installed libtinfo5:arm64 6.1-1ubuntu1
2020-08-06 22:39:26 status unpacked libtinfo5:arm64 6.1-1ubuntu1
2020-08-06 22:39:26 status unpacked libtinfo5:arm64 6.1-1ubuntu1
2020-08-06 22:39:27 startup packages configure
2020-08-06 22:39:27 configure libtinfo5:arm64 6.1-1ubuntu1 <none>
2020-08-06 22:39:27 status unpacked libtinfo5:arm64 6.1-1ubuntu1
2020-08-06 22:39:27 status half-configured libtinfo5:arm64 6.1-1ubuntu1
2020-08-06 22:39:27 status installed libtinfo5:arm64 6.1-1ubuntu1
2020-08-06 22:39:28 startup archives unpack
2020-08-06 22:39:28 upgrade bash:arm64 4.4.18-2ubuntu1 4.4.18-2ubuntu1
2020-08-06 22:39:28 status half-configured bash:arm64 4.4.18-2ubuntu1
2020-08-06 22:39:28 status unpacked bash:arm64 4.4.18-2ubuntu1
2020-08-06 22:39:28 status half-installed bash:arm64 4.4.18-2ubuntu1
2020-08-06 22:39:29 status half-installed bash:arm64 4.4.18-2ubuntu1
2020-08-06 22:39:29 status unpacked bash:arm64 4.4.18-2ubuntu1
2020-08-06 22:39:29 status unpacked bash:arm64 4.4.18-2ubuntu1
2020-08-06 22:39:29 upgrade debianutils:arm64 4.8.4 4.8.4
2020-08-06 22:39:29 status half-configured debianutils:arm64 4.8.4
2020-08-06 22:39:29 status unpacked debianutils:arm64 4.8.4
2020-08-06 22:39:29 status half-installed debianutils:arm64 4.8.4
2020-08-06 22:39:29 status half-installed debianutils:arm64 4.8.4
2020-08-06 22:39:29 status unpacked debianutils:arm64 4.8.4
2020-08-06 22:39:29 status unpacked debianutils:arm64 4.8.4
2020-08-06 22:39:30 startup packages configure
2020-08-06 22:39:30 configure debianutils:arm64 4.8.4 <none>
2020-08-06 22:39:30 status unpacked debianutils:arm64 4.8.4
2020-08-06 22:39:30 status half-configured debianutils:arm64 4.8.4
2020-08-06 22:39:30 status installed debianutils:arm64 4.8.4
2020-08-06 22:39:30 configure bash:arm64 4.4.18-2ubuntu1 <none>
2020-08-06 22:39:30 status unpacked bash:arm64 4.4.18-2ubuntu1
2020-08-06 22:39:30 status unpacked bash:arm64 4.4.18-2ubuntu1
2020-08-06 22:39:30 status unpacked bash:arm64 4.4.18-2ubuntu1
2020-08-06 22:39:30 status unpacked bash:arm64 4.4.18-2ubuntu1
2020-08-06 22:39:30 status unpacked bash:arm64 4.4.18-2ubuntu1
2020-08-06 22:39:30 status half-configured bash:arm64 4.4.18-2ubuntu1
2020-08-06 22:39:30 status installed bash:arm64 4.4.18-2ubuntu1
2020-08-06 22:39:32 startup archives unpack
2020-08-06 22:39:32 upgrade libgcrypt20:arm64 1.8.1-4ubuntu1 1.8.1-4ubuntu1
2020-08-06 22:39:32 status half-configured libgcrypt20:arm64 1.8.1-4ubuntu1
2020-08-06 22:39:32 status unpacked libgcrypt20:arm64 1.8.1-4ubuntu1
2020-08-06 22:39:32 status half-installed libgcrypt20:arm64 1.8.1-4ubuntu1
2020-08-06 22:39:32 status half-installed libgcrypt20:arm64 1.8.1-4ubuntu1
2020-08-06 22:39:32 status unpacked libgcrypt20:arm64 1.8.1-4ubuntu1
2020-08-06 22:39:32 status unpacked libgcrypt20:arm64 1.8.1-4ubuntu1
2020-08-06 22:39:32 upgrade libgpg-error0:arm64 1.27-6 1.27-6
2020-08-06 22:39:32 status half-configured libgpg-error0:arm64 1.27-6
2020-08-06 22:39:32 status unpacked libgpg-error0:arm64 1.27-6
2020-08-06 22:39:32 status half-installed libgpg-error0:arm64 1.27-6
2020-08-06 22:39:32 status half-installed libgpg-error0:arm64 1.27-6
2020-08-06 22:39:32 status unpacked libgpg-error0:arm64 1.27-6
2020-08-06 22:39:32 status unpacked libgpg-error0:arm64 1.27-6
2020-08-06 22:39:33 startup packages configure
2020-08-06 22:39:33 configure libgpg-error0:arm64 1.27-6 <none>
2020-08-06 22:39:33 status unpacked libgpg-error0:arm64 1.27-6
2020-08-06 22:39:33 status half-configured libgpg-error0:arm64 1.27-6
2020-08-06 22:39:33 status installed libgpg-error0:arm64 1.27-6
2020-08-06 22:39:33 configure libgcrypt20:arm64 1.8.1-4ubuntu1 <none>
2020-08-06 22:39:33 status unpacked libgcrypt20:arm64 1.8.1-4ubuntu1
2020-08-06 22:39:33 status half-configured libgcrypt20:arm64 1.8.1-4ubuntu1
2020-08-06 22:39:33 status installed libgcrypt20:arm64 1.8.1-4ubuntu1
2020-08-06 22:39:34 startup archives unpack
2020-08-06 22:39:34 upgrade liblz4-1:arm64 0.0~r131-2ubuntu3 0.0~r131-2ubuntu3
2020-08-06 22:39:34 status half-configured liblz4-1:arm64 0.0~r131-2ubuntu3
2020-08-06 22:39:34 status unpacked liblz4-1:arm64 0.0~r131-2ubuntu3
2020-08-06 22:39:34 status half-installed liblz4-1:arm64 0.0~r131-2ubuntu3
2020-08-06 22:39:35 status half-installed liblz4-1:arm64 0.0~r131-2ubuntu3
2020-08-06 22:39:35 status unpacked liblz4-1:arm64 0.0~r131-2ubuntu3
2020-08-06 22:39:35 status unpacked liblz4-1:arm64 0.0~r131-2ubuntu3
2020-08-06 22:39:36 startup packages configure
2020-08-06 22:39:36 configure liblz4-1:arm64 0.0~r131-2ubuntu3 <none>
2020-08-06 22:39:36 status unpacked liblz4-1:arm64 0.0~r131-2ubuntu3
2020-08-06 22:39:36 status half-configured liblz4-1:arm64 0.0~r131-2ubuntu3
2020-08-06 22:39:36 status installed liblz4-1:arm64 0.0~r131-2ubuntu3
2020-08-06 22:39:37 startup archives unpack
2020-08-06 22:39:37 upgrade liblzma5:arm64 5.2.2-1.3 5.2.2-1.3
2020-08-06 22:39:37 status half-configured liblzma5:arm64 5.2.2-1.3
2020-08-06 22:39:37 status unpacked liblzma5:arm64 5.2.2-1.3
2020-08-06 22:39:37 status half-installed liblzma5:arm64 5.2.2-1.3
2020-08-06 22:39:37 status half-installed liblzma5:arm64 5.2.2-1.3
2020-08-06 22:39:37 status unpacked liblzma5:arm64 5.2.2-1.3
2020-08-06 22:39:37 status unpacked liblzma5:arm64 5.2.2-1.3
2020-08-06 22:39:38 startup packages configure
2020-08-06 22:39:38 configure liblzma5:arm64 5.2.2-1.3 <none>
2020-08-06 22:39:38 status unpacked liblzma5:arm64 5.2.2-1.3
2020-08-06 22:39:38 status half-configured liblzma5:arm64 5.2.2-1.3
2020-08-06 22:39:38 status installed liblzma5:arm64 5.2.2-1.3
2020-08-06 22:39:40 startup archives unpack
2020-08-06 22:39:40 upgrade libsystemd0:arm64 237-3ubuntu10 237-3ubuntu10
2020-08-06 22:39:40 status half-configured libsystemd0:arm64 237-3ubuntu10
2020-08-06 22:39:40 status unpacked libsystemd0:arm64 237-3ubuntu10
2020-08-06 22:39:40 status half-installed libsystemd0:arm64 237-3ubuntu10
2020-08-06 22:39:40 status half-installed libsystemd0:arm64 237-3ubuntu10
2020-08-06 22:39:40 status unpacked libsystemd0:arm64 237-3ubuntu10
2020-08-06 22:39:40 status unpacked libsystemd0:arm64 237-3ubuntu10
2020-08-06 22:39:41 startup packages configure
2020-08-06 22:39:41 configure libsystemd0:arm64 237-3ubuntu10 <none>
2020-08-06 22:39:41 status unpacked libsystemd0:arm64 237-3ubuntu10
2020-08-06 22:39:41 status half-configured libsystemd0:arm64 237-3ubuntu10
2020-08-06 22:39:41 status installed libsystemd0:arm64 237-3ubuntu10
2020-08-06 22:39:42 startup archives unpack
2020-08-06 22:39:42 upgrade bsdutils:arm64 1:2.31.1-0.4ubuntu3 1:2.31.1-0.4ubuntu3
2020-08-06 22:39:42 status half-configured bsdutils:arm64 1:2.31.1-0.4ubuntu3
2020-08-06 22:39:42 status unpacked bsdutils:arm64 1:2.31.1-0.4ubuntu3
2020-08-06 22:39:42 status half-installed bsdutils:arm64 1:2.31.1-0.4ubuntu3
2020-08-06 22:39:42 status half-installed bsdutils:arm64 1:2.31.1-0.4ubuntu3
2020-08-06 22:39:42 status unpacked bsdutils:arm64 1:2.31.1-0.4ubuntu3
2020-08-06 22:39:42 status unpacked bsdutils:arm64 1:2.31.1-0.4ubuntu3
2020-08-06 22:39:44 startup packages configure
2020-08-06 22:39:44 configure bsdutils:arm64 1:2.31.1-0.4ubuntu3 <none>
2020-08-06 22:39:44 status unpacked bsdutils:arm64 1:2.31.1-0.4ubuntu3
2020-08-06 22:39:44 status half-configured bsdutils:arm64 1:2.31.1-0.4ubuntu3
2020-08-06 22:39:44 status installed bsdutils:arm64 1:2.31.1-0.4ubuntu3
2020-08-06 22:39:45 startup archives unpack
2020-08-06 22:39:45 upgrade libacl1:arm64 2.2.52-3build1 2.2.52-3build1
2020-08-06 22:39:45 status half-configured libacl1:arm64 2.2.52-3build1
2020-08-06 22:39:45 status unpacked libacl1:arm64 2.2.52-3build1
2020-08-06 22:39:45 status half-installed libacl1:arm64 2.2.52-3build1
2020-08-06 22:39:45 status half-installed libacl1:arm64 2.2.52-3build1
2020-08-06 22:39:45 status unpacked libacl1:arm64 2.2.52-3build1
2020-08-06 22:39:45 status unpacked libacl1:arm64 2.2.52-3build1
2020-08-06 22:39:45 upgrade libattr1:arm64 1:2.4.47-2build1 1:2.4.47-2build1
2020-08-06 22:39:45 status half-configured libattr1:arm64 1:2.4.47-2build1
2020-08-06 22:39:45 status unpacked libattr1:arm64 1:2.4.47-2build1
2020-08-06 22:39:45 status half-installed libattr1:arm64 1:2.4.47-2build1
2020-08-06 22:39:45 status half-installed libattr1:arm64 1:2.4.47-2build1
2020-08-06 22:39:45 status unpacked libattr1:arm64 1:2.4.47-2build1
2020-08-06 22:39:45 status unpacked libattr1:arm64 1:2.4.47-2build1
2020-08-06 22:39:47 startup packages configure
2020-08-06 22:39:47 configure libattr1:arm64 1:2.4.47-2build1 <none>
2020-08-06 22:39:47 status unpacked libattr1:arm64 1:2.4.47-2build1
2020-08-06 22:39:47 status half-configured libattr1:arm64 1:2.4.47-2build1
2020-08-06 22:39:47 status installed libattr1:arm64 1:2.4.47-2build1
2020-08-06 22:39:47 configure libacl1:arm64 2.2.52-3build1 <none>
2020-08-06 22:39:47 status unpacked libacl1:arm64 2.2.52-3build1
2020-08-06 22:39:47 status half-configured libacl1:arm64 2.2.52-3build1
2020-08-06 22:39:47 status installed libacl1:arm64 2.2.52-3build1
2020-08-06 22:39:48 startup archives unpack
2020-08-06 22:39:48 upgrade libselinux1:arm64 2.7-2build2 2.7-2build2
2020-08-06 22:39:48 status half-configured libselinux1:arm64 2.7-2build2
2020-08-06 22:39:48 status unpacked libselinux1:arm64 2.7-2build2
2020-08-06 22:39:48 status half-installed libselinux1:arm64 2.7-2build2
2020-08-06 22:39:48 status half-installed libselinux1:arm64 2.7-2build2
2020-08-06 22:39:48 status unpacked libselinux1:arm64 2.7-2build2
2020-08-06 22:39:48 status unpacked libselinux1:arm64 2.7-2build2
2020-08-06 22:39:48 upgrade libpcre3:arm64 2:8.39-9 2:8.39-9
2020-08-06 22:39:48 status half-configured libpcre3:arm64 2:8.39-9
2020-08-06 22:39:48 status unpacked libpcre3:arm64 2:8.39-9
2020-08-06 22:39:48 status half-installed libpcre3:arm64 2:8.39-9
2020-08-06 22:39:48 status half-installed libpcre3:arm64 2:8.39-9
2020-08-06 22:39:48 status unpacked libpcre3:arm64 2:8.39-9
2020-08-06 22:39:48 status unpacked libpcre3:arm64 2:8.39-9
2020-08-06 22:39:49 startup packages configure
2020-08-06 22:39:49 configure libpcre3:arm64 2:8.39-9 <none>
2020-08-06 22:39:49 status unpacked libpcre3:arm64 2:8.39-9
2020-08-06 22:39:49 status half-configured libpcre3:arm64 2:8.39-9
2020-08-06 22:39:49 status installed libpcre3:arm64 2:8.39-9
2020-08-06 22:39:49 configure libselinux1:arm64 2.7-2build2 <none>
2020-08-06 22:39:49 status unpacked libselinux1:arm64 2.7-2build2
2020-08-06 22:39:49 status half-configured libselinux1:arm64 2.7-2build2
2020-08-06 22:39:49 status installed libselinux1:arm64 2.7-2build2
2020-08-06 22:39:51 startup archives unpack
2020-08-06 22:39:51 upgrade coreutils:arm64 8.28-1ubuntu1 8.28-1ubuntu1
2020-08-06 22:39:51 status half-configured coreutils:arm64 8.28-1ubuntu1
2020-08-06 22:39:51 status unpacked coreutils:arm64 8.28-1ubuntu1
2020-08-06 22:39:51 status half-installed coreutils:arm64 8.28-1ubuntu1
2020-08-06 22:39:51 status half-installed coreutils:arm64 8.28-1ubuntu1
2020-08-06 22:39:51 status unpacked coreutils:arm64 8.28-1ubuntu1
2020-08-06 22:39:51 status unpacked coreutils:arm64 8.28-1ubuntu1
2020-08-06 22:39:53 startup packages configure
2020-08-06 22:39:53 configure coreutils:arm64 8.28-1ubuntu1 <none>
2020-08-06 22:39:53 status unpacked coreutils:arm64 8.28-1ubuntu1
2020-08-06 22:39:53 status half-configured coreutils:arm64 8.28-1ubuntu1
2020-08-06 22:39:53 status installed coreutils:arm64 8.28-1ubuntu1
2020-08-06 22:39:54 startup archives unpack
2020-08-06 22:39:54 upgrade dash:arm64 0.5.8-2.10 0.5.8-2.10
2020-08-06 22:39:54 status half-configured dash:arm64 0.5.8-2.10
2020-08-06 22:39:54 status unpacked dash:arm64 0.5.8-2.10
2020-08-06 22:39:54 status half-installed dash:arm64 0.5.8-2.10
2020-08-06 22:39:54 status half-installed dash:arm64 0.5.8-2.10
2020-08-06 22:39:54 status unpacked dash:arm64 0.5.8-2.10
2020-08-06 22:39:54 status unpacked dash:arm64 0.5.8-2.10
2020-08-06 22:39:54 upgrade libbz2-1.0:arm64 1.0.6-8.1 1.0.6-8.1
2020-08-06 22:39:54 status half-configured libbz2-1.0:arm64 1.0.6-8.1
2020-08-06 22:39:54 status unpacked libbz2-1.0:arm64 1.0.6-8.1
2020-08-06 22:39:54 status half-installed libbz2-1.0:arm64 1.0.6-8.1
2020-08-06 22:39:54 status half-installed libbz2-1.0:arm64 1.0.6-8.1
2020-08-06 22:39:54 status unpacked libbz2-1.0:arm64 1.0.6-8.1
2020-08-06 22:39:54 status unpacked libbz2-1.0:arm64 1.0.6-8.1
2020-08-06 22:39:55 startup packages configure
2020-08-06 22:39:55 configure libbz2-1.0:arm64 1.0.6-8.1 <none>
2020-08-06 22:39:56 status unpacked libbz2-1.0:arm64 1.0.6-8.1
2020-08-06 22:39:56 status half-configured libbz2-1.0:arm64 1.0.6-8.1
2020-08-06 22:39:56 status installed libbz2-1.0:arm64 1.0.6-8.1
2020-08-06 22:39:57 startup archives unpack
2020-08-06 22:39:57 upgrade libzstd1:arm64 1.3.3+dfsg-2ubuntu1 1.3.3+dfsg-2ubuntu1
2020-08-06 22:39:57 status half-configured libzstd1:arm64 1.3.3+dfsg-2ubuntu1
2020-08-06 22:39:57 status unpacked libzstd1:arm64 1.3.3+dfsg-2ubuntu1
2020-08-06 22:39:57 status half-installed libzstd1:arm64 1.3.3+dfsg-2ubuntu1
